source_file,batch_id,run_timestamp,line_number,paper_id,title,paper_url,published,lead_author,lead_author_surname,author_surnames,raw_json
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,43,2105.07668v2,Probabilistic Robust Linear Quadratic Regulators with Gaussian Processes,http://arxiv.org/abs/2105.07668v2,2021-05-17T08:36:18+00:00,Alexander von Rohr,Rohr,Rohr; Neumann-Brosig; Trimpe,"{""relevance_score"": 2, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The proposes a probabilistic robust for linearized Gaussian process dynamics, using posterior uncertainty to improve trade-offs between performance and stability, outperforming worst-case and certainty-equivalence methods."", ""key_insight"": ""This work advances learning-based control with probabilistic robustness guarantees but has no direct or transferable application to actuarial claims reserving."", ""paper_id"": ""2105.07668v2""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,44,2506.07622v1,Set-valued regression and cautious suboptimization: From noisy data to optimality,http://arxiv.org/abs/2506.07622v1,2025-06-09T10:39:28+00:00,Jaap Eising,Eising,Eising; Cortes,"{""relevance_score"": 3, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""Theopt estimation from using functions and worst-case optimization, with an online iterative method that converges to the true optimizer under mild assumptions."", ""key_insight"": ""The method provides a safe, convergent approach to suboptimization under bounded noise but lacks direct application to claims res or actuarial loss modeling."", ""paper_id"": ""2506.07622v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,45,2410.15705v1,Variable screening for covariate dependent extreme value index estimation,http://arxiv.org/abs/2410.15705v1,2024-10-21T07:21:29+00:00,Takuma Yoshida,Yoshida,Yoshida; Umezu,"{""relevance_score"": 3, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper introduces a variable screening method for estimating the extreme value index in the presence of covariates, using a conditional Pickands estimator a single-index model validated via simulations and real data."", ""key_insight"": ""This work advances covariate selection for extreme value index estimation but lacks direct connection claims res or actuar loss modeling."", ""paper_id"": ""2410.15705v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,46,2501.09660v1,Peierls bounds from random Toom contours,http://arxiv.org/abs/2501.09660v1,2025-01-16T16:57:02+00:00,Jan M. Swart,Swart,Swart; Szabó; Toninelli,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""This paper extends Toom stability results for monotone cellularata to with intrinsic randomness, using random contours to estimate Peierls sums, and identifies limitations where the method fails despite expected stability."", ""key_insight"": ""The paper develops a contour-based method to analyze stability in stochastic cellular automata but reveals its limitations in certain perturbation regimes."", ""paper_id"": ""2501.09660v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,47,1606.02635v1,Feedback Scheduling for Energy-Efficient Real-Time Homogeneous Multiprocessor Systems,http://arxiv.org/abs/1606.02635v1,2016-06-08T16:52:03+00:00,Mason Thammawichai,Thammawichai,Thammawichai; Kerrigan,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The a feedback-based real-time scheduling for multiprocessor systems to minimize energy consumption under uncertain task execution times, using linear programming and McNaughton’s wrap-around algorithm."", ""key_insight"": ""Feedback scheduling can reduce energy consumption by up to 40% in real-time multiprocessor systems by adapting to task execution uncertainties."", ""paper_id"": ""1606.02635v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,48,2103.10912v1,Copula Averaging for Tail Dependence in Insurance Claims Data,http://arxiv.org/abs/2103.10912v1,2021-03-19T17:16:22+00:00,Sen Hu,Hu,Hu; O'Hagan,"{""relevance_score"": 5, ""is_relevant"": false, ""needs_summary"": false, ""summary"": null, ""key_insight"": ""Copula averaging offers a unified way to estimate tail dependence across multiple models, which may help better quantify extreme losses across business lines."", ""paper_id"": ""2103.10912v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,49,2103.02787v1,Effect of Vaccination to COVID-19 Disease Progression,http://arxiv.org/abs/2103.02787v1,2021-03-04T02:14:06+00:00,Randy L. Caga-anan,Caga-anan,Caga-anan; Raza; Labrador; Metillo,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The compartment to assess impact of on COVID-19 progression in the Philippines, estimating herd immunity timelines vaccination rates and warning potential second peaks with increased transmission."", ""key_insight"": ""Vaccination rate and transmission dynamics critically determine the timing of herd immunity and risk of secondary infection waves in the modeled population."", ""paper_id"": ""2103.02787v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,50,2004.08204v1,Modeling Institutional Credit Risk with Financial News,http://arxiv.org/abs/2004.08204v1,2020-04-14T17:52:07+00:00,Tam Tran-The,Tran-The,Tran-The,"{""relevance_score"": 2, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper develops a neural model using financial news embeddings to predict credit rating downgrades, improving benchmark quantitative models by over 5% in AUC recall."", ""key_insight"": ""Financial news data can enhance credit risk downgrade prediction when used as a feature in neural network models, but the work has minimal relevance to general insurance claims reserving."", ""paper_id"": ""2004.08204v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,51,2202.11778v1,baker: An R package for Nested Partially-Latent Class Models,http://arxiv.org/abs/2202.11778v1,2022-02-23T20:47:22+00:00,Irena B Chen,Chen,Chen; Shi; Zeger; Wu,"{""relevance_score"": 3, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The baker R package implements partially-latent class models forivariate binary responses under case-control designs, with Bayesian inference via JAG and tools for diagnostics and visualization."", ""key_insight"": ""This package is designed for epidemiological or social science case-control studies and lacks direct applicability to claims reserving, individual claim modeling, or loss triangle forecasting."", ""paper_id"": ""2202.11778v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,52,2005.03500v2,On unbalanced data and common shock models in stochastic loss reserving,http://arxiv.org/abs/2005.03500v2,2020-05-07T14:03:34+00:00,Benjamin Avanzi,Avanzi,Avanzi; Taylor; Vu; Wong,"{""relevance_score"": 8, ""is_relevant"": true, ""needs_summary"": true, ""summary"": ""The addresses challenges in stochastic loss reserving when dealing with unbalanced data and negative claim amounts by introducing a common shock Tweedie model that better balances shock proportions and maintains distributional tractability."", ""key_insight"": ""A common shock Tweedie model effectively handles unbalanced claim data in loss reserving while parsimony and distributional tractability."", ""paper_id"": ""2005.03500v2""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,53,1911.09432v3,A Cryptoeconomic Traffic Analysis of Bitcoin's Lightning Network,http://arxiv.org/abs/1911.09432v3,2019-11-21T12:12:18+00:00,Ferenc Beres,Beres,Beres; Seres; Benczur,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": null, ""key_insight"": ""The Lightning Network’s current economic model is unsustainable for most, and its privacy protections are weak due to the small-world nature of payment paths."", ""paper_id"": ""1911.09432v3""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,54,2504.21822v2,On the difficulty of capturing the distribution function of neutrinos in neutron star merger simulations,http://arxiv.org/abs/2504.21822v2,2025-04-30T17:26:41+00:00,Francois Foucart,Foucart,Foucart,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper discusses challenges in modelingino distribution functions in neutron star merger simulations, highlighting limitations of current Monte Carlo methods and proposing adjustments to better respect fermionic constraints."", ""key_insight"": ""Current Monte Carlo methods in neutron star simulations fail to accurately capture neutrino distribution due to fermionic blocking effects, requiring novel weighting and smoothing techniques for physically consistent results."", ""paper_id"": ""2504.21822v2""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,55,2312.03139v1,A Bayesian Skew-heavy-tailed modelling for loss reserving,http://arxiv.org/abs/2312.03139v1,2023-12-05T21:19:08+00:00,William L. Leão,Leão,Leão; Lobo,"{""relevance_score"": 8, ""is_relevant"": true, ""needs_summary"": true, ""summary"": null, ""key_insight"": ""Bayesian skew-heavy-tailed modelling improves reserve accuracy and uncertainty quantification for with non-normal, extreme loss."", ""paper_id"": ""2312.03139v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,56,1704.00085v2,View Selection with Geometric Uncertainty Modeling,http://arxiv.org/abs/1704.00085v2,2017-03-31T23:33:06+00:00,Cheng Peng,Peng,Peng; Isler,"{""relevance_score"": 1, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper addresses selection 3D reconstruction from aerial, showing that a small subset of views can approximate full-view uncertainty bounds, with applications in farm and orchard monitoring."", ""key_insight"": ""A small, strategically chosen set of camera views can nearly match the reconstruction accuracy of using all possible views, faster 3D scene reconstruction."", ""paper_id"": ""1704.00085v2""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,57,2303.16119v1,Exploring the validity of the complete case analysis for regression models with a right-censored covariate,http://arxiv.org/abs/2303.16119v1,2023-03-28T16:41:13+00:00,Marissa C. Ashner,Ashner,Ashner; Garcia,"{""relevance_score"": 3, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper examines when complete case analysis is valid for regression models with right-censored covariates, clarifying assumptions and demonstrating performance via and a example."", ""key_insight"": ""Complete case analysis can yield consistent estimates under specific censoring assumptions, but its relevance to actuarial reserving is minimal without direct application to claims or reserve modeling."", ""paper_id"": ""2303.16119v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,58,2104.10463v1,A geometric approximation of $δ$-interactions by Neumann Laplacians,http://arxiv.org/abs/2104.10463v1,2021-04-21T11:19:38+00:00,Andrii Khrabustovskyi,Khrabustovskyi,Khrabustovskyi; Post,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": "" paper explores mathematical convergenceumann Laplacians on narrow domains to Schdinger operators with δ-interactions, focusing on spectral properties and rate estimates in a theoretical physics context."", ""key_insight"": ""This is a pure mathematical physics paper with no to actuarial reserving, claims development, or machine learning applications in insurance."", ""paper_id"": ""2104.10463v1""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,59,2005.10380v2,Phase diagram of an interacting staggered Su-Schrieffer-Heeger two-chain ladder close to a quantum critical point,http://arxiv.org/abs/2005.10380v2,2020-05-20T22:48:00+00:00,A. A. Nersesyan,Nersesyan,Nersesyan,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": false, ""summary"": null, ""key_insight"": ""This theoretical physics paper has no practical relevance to actuarial claims res or machine learning applications in insurance."", ""paper_id"": ""2005.10380v2""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,60,2412.07962v2,Mayfly: Private Aggregate Insights from Ephemeral Streams of On-Device User Data,http://arxiv.org/abs/2412.07962v2,2024-12-10T22:58:36+00:00,Christopher Bian,Bian,Bian; Cheu; Chiknavaryan; Gong; Gruteser; Guinan; Guzman; Kairouz; Lagzdin; McKenna; Ni; Roth; Spivak; Overveldt; Yi,"{""relevance_score"": 1, ""is_relevant"": false, ""needs_summary"": true, ""summary"": null, ""key_insight"": ""The paper introduces a privacy-preserving federated aggregation framework for ephemeral user data, with direct application to claimserving or actuarial modeling."", ""paper_id"": ""2412.07962v2""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,61,2006.14010v2,Raising Expectations: Automating Expected Cost Analysis with Types,http://arxiv.org/abs/2006.14010v2,2020-06-24T19:27:24+00:00,Di Wang,Wang,Wang; Kahn; Hoffmann,"{""relevance_score"": 1, ""is_relevant"": false, ""needs_summary"": true, ""summary"": "" paper introduces a type-based method to derive upper on expected execution cost for probabilistic programs, using amortized analysis and symbolic probabilities, with applications program termination and sample complexity estimation."", ""key_insight"": ""This work advances theoretical resource analysis for probabilistic programs but has no direct or transferable relevance to actuarial claims reserving or loss reserve modeling."", ""paper_id"": ""2006.14010v2""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,62,2011.05839v2,Social Diversity and Spread of Pandemic: Evidence from India,http://arxiv.org/abs/2011.05839v2,2020-11-11T15:06:48+00:00,Upasak Das,Das,Das; Rathore; Sarkhel,"{""relevance_score"": 0, ""is_relevant"": false, ""needs_summary"": true, ""summary"": ""The paper examines how caste diversity in India the spread of COVID-19 during lockdowns, finding that homogeneous districts experienced slower infection growth, potentially due to stronger community health worker engagement."", ""key_insight"": ""Caste-group homogeneity in Indian districts correlated with slower COVID-19 spread lockdowns, possibly due to more effective local health coordination."", ""paper_id"": ""2011.05839v2""}"
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,63,2305.00518v1,Diagnostic Tests Before Modeling Longitudinal Actuarial Data,http://arxiv.org/abs/2305.00518v1,2023-04-30T16:13:26+00:00,Yinhuan Li,Li,Li; Fung; Peng; Qian,"{""relevance_score"": 7, ""is_relevant"": true, ""needs_summary"": true, ""summary"": ""The paper introduces diagnostic tests serial dynamics and dependence structures longitudinal insurance data before modeling, challenging assumptions in actuarial practice and offering guidance for more appropriate model selection."", ""key_insight"": ""Diagnostic testing for serial dynamics and correlation in longitudinal claims data can reveal hidden dependencies that invalidate standard actial modeling, leading to better-informed reserving models."", ""paper_id"": ""2305.00518v1""}"
